week_number,year,week,revenue,quantity,month,month_revenue,150_r,50_r,500_r,150_q,50_q,500_q,distribution,prescribes,disease_rate,price_index,generics_avg,generics_brands,total_video_rating,total_video_money,total_video_coverage_5,digital_money,radio_money,radio_times,wordstat,timestamp,competitors_rating,competitors_coverage,competitors_money,competitors_digital,competitors_total,competitors_tv_reg
152,2021,48,98041185.24900001,232701.0,11,627636049.0816501,435159437.286,127562646.07800001,35026534.809,946861.65,429456.30000000005,37651.950000000004,0.987,81288.01658653845,1600452.0,1.5336349814978985,0.02390425531914893,2.1,284.82721656900003,28536620.776650008,21.9345,2615910.9375,0.0,0.0,93132.90000000001,1638144000,871.926014642025,66.1395,23715.32625,11776291.40625,63932816.085701615,7551518.625
153,2021,49,98196552.44700003,233146.2,12,627636049.0816501,435159437.286,127562646.07800001,35026534.809,946861.65,429456.30000000005,37651.950000000004,0.9974999999999999,81288.01658653845,1684767.0,1.540378516570147,0.02479787234042553,3.1500000000000004,273.38912481299997,28605726.391725004,21.1575,1067685.9375,0.0,0.0,98085.75,1638748800,971.1125842015499,74.4135,14070.470806451614,8482490.625,66729220.882393554,5990884.149193549
154,2021,50,96350145.30750003,228722.55000000002,12,627636049.0816501,435159437.286,127562646.07800001,35026534.809,946861.65,429456.30000000005,37651.950000000004,0.9974999999999999,81288.01658653845,1669437.0,1.540378516570147,0.02479787234042553,3.1500000000000004,0.0,0.0,0.0,837506.25,0.0,0.0,97989.15000000001,1639353600,868.94054017365,65.037,10212.52862903226,8750339.0625,50323678.09858064,5366630.358870968
155,2021,51,88675045.38899998,209231.40000000002,12,627636049.0816501,435159437.286,127562646.07800001,35026534.809,946861.65,429456.30000000005,37651.950000000004,0.9974999999999999,81288.01658653845,1476279.0,1.540378516570147,0.02479787234042553,3.1500000000000004,0.0,0.0,0.0,416685.9375,0.0,0.0,96248.25,1639958400,593.3306753892001,44.289,10212.52862903226,9708201.5625,38080352.169435486,5366630.358870968
156,2021,52,78732304.31850007,184662.45,12,681487629.5209501,476935662.4620001,136473760.605,35626414.572000004,1032823.05,456858.15,37687.65,0.9974999999999999,81288.01658653845,1034775.0,1.540378516570147,0.02479787234042553,3.1500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,86483.25,1640563200,3.58289589,0.0,17507.191935483872,4975556.25,10859620.850806452,5366630.358870968
157,2022,1,70273723.29599999,164676.75,1,681487629.5209501,476935662.4620001,136473760.605,35626414.572000004,1032823.05,456858.15,37687.65,0.987,66324.0375,648459.0,1.5429305671374847,0.03339893617021276,5.25,0.0,0.0,0.0,425502.0,0.0,0.0,70474.95,1641168000,763.1633228541,42.56700000000001,0.0,2205756.0,33409685.705854844,3982947.8443548386
158,2022,2,78186377.08350003,183137.85,1,681487629.5209501,476935662.4620001,136473760.605,35626414.572000004,1032823.05,456858.15,37687.65,0.987,66324.0375,1112958.0,1.5429305671374847,0.03339893617021276,5.25,0.0,0.0,0.0,995379.0,0.0,0.0,78690.15000000001,1641772800,1140.46507128435,84.8295,0.0,1999158.0,37307182.656822585,116387.0129032258
159,2022,3,102005703.74399993,236716.2,1,681487629.5209501,476935662.4620001,136473760.605,35626414.572000004,1032823.05,456858.15,37687.65,0.987,66324.0375,1606584.0,1.5429305671374847,0.03339893617021276,5.25,0.0,0.0,0.0,626829.0,0.0,0.0,81883.2,1642377600,1073.61955209915,77.73150000000001,0.0,2269596.0,33695305.977629036,116387.0129032258
160,2022,4,139193227.383,323596.35000000003,1,681487629.5209501,476935662.4620001,136473760.605,35626414.572000004,1032823.05,456858.15,37687.65,0.987,66324.0375,2747136.0,1.5429305671374847,0.03339893617021276,5.25,0.0,0.0,0.0,495852.0,0.0,0.0,103579.35,1642982400,1135.9554686423999,88.6725,0.0,1074108.0,26633172.089274198,116387.0129032258
161,2022,5,141925126.24499995,331027.2,1,724435572.45465,508228470.69750005,138654351.80099997,43055817.9345,1091697.6,459926.25,45129.0,0.987,66324.0375,3099726.0,1.5429305671374847,0.03339893617021276,5.25,81.49885065000001,5590317.898931561,6.4995,1311523.92,0.0,0.0,148519.35,1643587200,993.4150355666249,75.999,13712.062500000004,2645097.84,32063019.473516133,1132444.7473790324
162,2022,6,116423484.135,271234.95,2,724435572.45465,508228470.69750005,138654351.80099997,43055817.9345,1091697.6,459926.25,45129.0,0.9974999999999999,66324.0375,2477328.0,1.5429305671374847,0.03663829787234041,5.25,156.22496505,12055540.65891043,10.006499999999999,990395.91,0.0,0.0,165214.35,1644192000,944.4636474724498,72.56550000000001,15997.406250000002,3619210.14,44391975.753846765,1301787.703125
163,2022,7,95846396.01599997,222598.95,2,724435572.45465,508228470.69750005,138654351.80099997,43055817.9345,1091697.6,459926.25,45129.0,0.9974999999999999,66324.0375,1919316.0,1.5429305671374847,0.03663829787234041,5.25,327.913656,23923192.82965802,17.3775,685586.16,0.0,0.0,142708.65,1644796800,420.88689631589995,30.219,15997.406250000002,3378683.07,27928782.952875003,1301787.703125
164,2022,8,73596841.521,169166.55000000002,2,724435572.45465,508228470.69750005,138654351.80099997,43055817.9345,1091697.6,459926.25,45129.0,0.9974999999999999,66324.0375,1257060.0,1.5429305671374847,0.03663829787234041,5.25,0.0,0.0,0.0,631012.41,0.0,0.0,114188.55,1645401600,515.5573427864999,33.673500000000004,15997.406250000002,4428933.390000001,35425040.66753226,1301787.703125
165,2022,9,82918186.54350011,178046.4,2,699683840.804025,487273918.194,141317251.9395,37774392.537,1031011.8,460127.85000000003,39145.05,0.9974999999999999,66324.0375,1039374.0,1.5429305671374847,0.03663829787234041,5.25,0.0,0.0,0.0,333857.16000000003,0.0,0.0,83553.75,1646006400,557.011109953515,37.1805,11160.214717741936,2498710.41,32750185.15186693,940554.0009072582
166,2022,10,71569975.86899996,148288.35,3,699683840.804025,487273918.194,141317251.9395,37774392.537,1031011.8,460127.85000000003,39145.05,0.987,66324.0375,743505.0,1.5923278046008287,0.03418085106382977,8.4,0.0,0.0,0.0,3675.0,0.0,0.0,71324.40000000001,1646611200,771.5938893174749,60.165,10354.01612903226,997631.25,40318323.03832258,880348.3838709679
167,2022,11,70423680.94649991,143862.6,3,699683840.804025,487273918.194,141317251.9395,37774392.537,1031011.8,460127.85000000003,39145.05,0.987,66324.0375,815556.0,1.5923278046008287,0.03418085106382977,8.4,0.0,0.0,0.0,190312.5,0.0,0.0,67709.25,1647216000,299.43589473,22.837500000000002,10354.01612903226,106312.5,19221964.784975797,880348.3838709679
168,2022,12,62847448.77599998,125899.20000000001,3,699683840.804025,487273918.194,141317251.9395,37774392.537,1031011.8,460127.85000000003,39145.05,0.987,66324.0375,757302.0,1.5923278046008287,0.03418085106382977,8.4,0.0,0.0,0.0,520800.0,0.0,0.0,69466.95,1647820800,409.300992177,29.778,10354.01612903226,106312.5,15441679.486427413,880348.3838709679
169,2022,13,57607428.0495,114815.40000000001,3,511458262.170975,335709127.656,101451386.4105,49942592.763000004,617953.35,297046.05,41386.8,0.987,66324.0375,720510.0,1.5923278046008287,0.03418085106382977,8.4,0.0,0.0,0.0,184012.5,0.0,0.0,69612.90000000001,1648425600,31.511670540000008,2.1945,5916.580645161291,212625.0,1305216.29175,503056.2193548388
170,2022,14,56084138.92200001,111995.1,4,511458262.170975,335709127.656,101451386.4105,49942592.763000004,617953.35,297046.05,41386.8,0.9765000000000001,66324.0375,735840.0,1.568422920156061,0.03272872340425531,6.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,70621.95,1649030400,10.10001216,0.399,0.0,0.0,587152.482,0.0
171,2022,15,57133579.712999955,115425.45000000001,4,511458262.170975,335709127.656,101451386.4105,49942592.763000004,617953.35,297046.05,41386.8,0.9765000000000001,66324.0375,711312.0,1.568422920156061,0.03272872340425531,6.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,67373.25,1649635200,0.0,0.0,0.0,0.0,0.0,0.0
172,2022,16,55397432.04450004,113711.85,4,511458262.170975,335709127.656,101451386.4105,49942592.763000004,617953.35,297046.05,41386.8,0.9765000000000001,66324.0375,732774.0,1.568422920156061,0.03272872340425531,6.300000000000001,0.0,0.0,0.0,94500.0,0.0,0.0,65479.05,1650240000,0.0,0.0,0.0,0.0,0.0,0.0
173,2022,17,57982365.021,120237.6,4,425980753.3674,278103270.921,96986529.03449999,30606155.6325,486952.2,273643.65,23947.350000000002,0.9765000000000001,66324.0375,683718.0,1.568422920156061,0.03272872340425531,6.300000000000001,0.0,0.0,0.0,39375.0,0.0,0.0,65252.25,1650844800,0.0,0.0,0.0,0.0,0.0,0.0
174,2022,18,54232472.71049997,112841.40000000001,5,425980753.3674,278103270.921,96986529.03449999,30606155.6325,486952.2,273643.65,23947.350000000002,0.9765000000000001,66324.0375,541149.0,1.547804010372933,0.03462765957446807,7.3500000000000005,0.0,0.0,0.0,39375.0,0.0,0.0,65752.05,1651449600,0.0,0.0,0.0,0.0,0.0,0.0
175,2022,19,49915748.883000016,104614.65000000001,5,425980753.3674,278103270.921,96986529.03449999,30606155.6325,486952.2,273643.65,23947.350000000002,0.9765000000000001,66324.0375,539616.0,1.547804010372933,0.03462765957446807,7.3500000000000005,0.0,0.0,0.0,91875.0,0.0,0.0,63106.05,1652054400,0.0,0.0,0.0,0.0,0.0,0.0
176,2022,20,53650493.85150005,112912.8,5,425980753.3674,278103270.921,96986529.03449999,30606155.6325,486952.2,273643.65,23947.350000000002,0.9765000000000001,66324.0375,590205.0,1.547804010372933,0.03462765957446807,7.3500000000000005,0.0,0.0,0.0,106312.5,0.0,0.0,62458.200000000004,1652659200,0.0,0.0,0.0,0.0,0.0,0.0
177,2022,21,53380502.93099998,112836.15000000001,5,425980753.3674,278103270.921,96986529.03449999,30606155.6325,486952.2,273643.65,23947.350000000002,0.9765000000000001,66324.0375,581007.0,1.547804010372933,0.03462765957446807,7.3500000000000005,0.0,0.0,0.0,126000.0,0.0,0.0,63721.350000000006,1653264000,0.0,0.0,0.0,0.0,0.0,0.0
178,2022,22,54885757.05899998,114885.75,5,414103827.96877503,270176182.0485,95513661.852,28694754.165000003,480309.9,270907.35000000003,21138.600000000002,0.9765000000000001,66324.0375,551880.0,1.547804010372933,0.03462765957446807,7.3500000000000005,0.0,0.0,0.0,252000.0,0.0,0.0,66178.35,1653868800,0.0,0.0,0.0,21000.0,21000.0,0.0
179,2022,23,57714475.23450003,119508.90000000001,6,414103827.96877503,270176182.0485,95513661.852,28694754.165000003,480309.9,270907.35000000003,21138.600000000002,0.9765000000000001,66324.0375,496692.0,1.5551149249685048,0.034739361702127644,8.4,0.0,0.0,0.0,0.0,0.0,0.0,62278.65,1654473600,0.0,0.0,0.0,0.0,0.0,0.0
180,2022,24,55773694.12650002,114793.35,6,414103827.96877503,270176182.0485,95513661.852,28694754.165000003,480309.9,270907.35000000003,21138.600000000002,0.9765000000000001,66324.0375,450702.0,1.5551149249685048,0.034739361702127644,8.4,0.0,0.0,0.0,0.0,0.0,0.0,62113.8,1655078400,0.0,0.0,0.0,0.0,0.0,0.0
181,2022,25,54604545.90150002,112176.75,6,414103827.96877503,270176182.0485,95513661.852,28694754.165000003,480309.9,270907.35000000003,21138.600000000002,0.9765000000000001,66324.0375,441504.0,1.5551149249685048,0.034739361702127644,8.4,0.0,0.0,0.0,0.0,0.0,0.0,62393.100000000006,1655683200,0.0,0.0,0.0,0.0,0.0,0.0
182,2022,26,55424249.80050002,114314.55,6,416273479.4484,268337233.35300002,99810542.6745,28303156.780500002,495537.0,288900.15,23399.25,0.9765000000000001,66324.0375,429240.0,1.5551149249685048,0.034739361702127644,8.4,0.0,0.0,0.0,0.0,0.0,0.0,62451.9,1656288000,0.0,0.0,0.0,0.0,0.0,0.0
183,2022,27,58408496.06549996,120662.85,7,416273479.4484,268337233.35300002,99810542.6745,28303156.780500002,495537.0,288900.15,23399.25,0.9765000000000001,66324.0375,413910.0,1.547804010372933,0.03596808510638297,8.4,0.0,0.0,0.0,0.0,0.0,0.0,60744.600000000006,1656892800,0.0,0.0,0.0,0.0,0.0,0.0
184,2022,28,61972070.25450007,127378.65000000001,7,416273479.4484,268337233.35300002,99810542.6745,28303156.780500002,495537.0,288900.15,23399.25,0.9765000000000001,66324.0375,383250.0,1.547804010372933,0.03596808510638297,8.4,0.0,0.0,0.0,0.0,0.0,0.0,60782.4,1657497600,0.0,0.0,0.0,0.0,0.0,0.0
185,2022,29,62775938.13749998,128668.05,7,416273479.4484,268337233.35300002,99810542.6745,28303156.780500002,495537.0,288900.15,23399.25,0.9765000000000001,66324.0375,429240.0,1.547804010372933,0.03596808510638297,8.4,0.0,0.0,0.0,2835.0,0.0,0.0,64787.100000000006,1658102400,0.0,0.0,0.0,0.0,0.0,0.0
186,2022,30,63968812.35149996,130097.1,7,468820959.03090006,293927231.2095,122933512.86300002,29635407.3855,539525.7000000001,340217.85000000003,23830.8,0.9765000000000001,66324.0375,475230.0,1.547804010372933,0.03596808510638297,8.4,0.0,0.0,0.0,0.0,0.0,0.0,64373.4,1658707200,0.0,0.0,0.0,0.0,0.0,0.0
187,2022,31,72066350.12849997,145008.15,8,468820959.03090006,293927231.2095,122933512.86300002,29635407.3855,539525.7000000001,340217.85000000003,23830.8,0.9974999999999999,66324.0375,567210.0,1.5985701884881542,0.04412234042553188,10.5,0.0,0.0,0.0,95681.25,0.0,0.0,68109.3,1659312000,0.0,0.0,0.0,0.0,0.0,0.0
188,2022,32,79182697.84950002,158686.5,8,468820959.03090006,293927231.2095,122933512.86300002,29635407.3855,539525.7000000001,340217.85000000003,23830.8,0.9974999999999999,66324.0375,659190.0,1.5985701884881542,0.04412234042553188,10.5,0.0,0.0,0.0,191929.5,0.0,0.0,68180.7,1659916800,0.0,0.0,0.0,0.0,0.0,0.0
189,2022,33,83783394.47100009,167259.75,8,468820959.03090006,293927231.2095,122933512.86300002,29635407.3855,539525.7000000001,340217.85000000003,23830.8,0.9974999999999999,66324.0375,766500.0,1.5985701884881542,0.04412234042553188,10.5,0.0,0.0,0.0,382725.0,0.0,0.0,75225.15000000001,1660521600,70.12757787000001,4.6095,0.0,11875.5,1293711.72,0.0
190,2022,34,82662475.36050005,164733.45,8,468820959.03090006,293927231.2095,122933512.86300002,29635407.3855,539525.7000000001,340217.85000000003,23830.8,0.9974999999999999,66324.0375,873810.0,1.5985701884881542,0.04412234042553188,10.5,0.0,0.0,0.0,191362.5,0.0,0.0,80234.7,1661126400,264.59895524999996,18.69,0.0,392868.0,9563556.12975,0.0
191,2022,35,83010502.52250008,165344.55000000002,8,626542444.415475,411593573.958,149860878.85649997,35252637.105,739916.1,407348.55,27772.5,0.9974999999999999,66324.0375,965790.0,1.5985701884881542,0.04412234042553188,10.5,0.0,0.0,0.0,1746753.75,0.0,0.0,84112.35,1661731200,217.39659014850005,16.180500000000002,351776.25,598374.0,8839301.40975,299.25
192,2022,36,94609693.69950008,187848.15,9,626542444.415475,411593573.958,149860878.85649997,35252637.105,739916.1,407348.55,27772.5,0.9974999999999999,66324.0375,1103760.0,1.6516685718498163,0.055069148936170195,10.5,0.0,0.0,0.0,2058517.125,0.0,0.0,80695.65000000001,1662336000,0.0,0.0,615608.4375,2311501.5,2927633.625,523.6875
193,2022,37,104887544.96849993,207673.2,9,626542444.415475,411593573.958,149860878.85649997,35252637.105,739916.1,407348.55,27772.5,0.9974999999999999,66324.0375,1434888.0,1.6516685718498163,0.055069148936170195,10.5,0.0,0.0,0.0,2395488.375,0.0,0.0,87951.15000000001,1662940800,300.863486595,21.147,615608.4375,3598336.875,19128254.9955,523.6875
194,2022,38,93895884.73649997,184833.6,9,626542444.415475,411593573.958,149860878.85649997,35252637.105,739916.1,407348.55,27772.5,0.9974999999999999,66324.0375,1413426.0,1.6516685718498163,0.055069148936170195,10.5,0.0,0.0,0.0,2808335.25,0.0,0.0,99768.90000000001,1663545600,472.2536726985,34.5765,615608.4375,5181419.25,37302983.571,523.6875
195,2022,39,81329113.7085,159231.45,9,707825055.2798249,484531120.5735,151200754.1415,38387225.5515,871831.8,410088.0,30943.5,0.9974999999999999,66324.0375,1253994.0,1.6516685718498163,0.055069148936170195,10.5,0.0,0.0,0.0,2292609.375,0.0,0.0,88463.55,1664150400,270.20056413,21.525000000000002,901992.1947580645,7854060.375,32000728.01506452,915638.722983871
196,2022,40,77930130.32699996,151691.4,10,707825055.2798249,484531120.5735,151200754.1415,38387225.5515,871831.8,410088.0,30943.5,0.987,66324.0375,1122156.0,1.6667649391846968,0.05004255319148935,10.5,0.0,0.0,0.0,2820651.75,0.0,0.0,77742.0,1664755200,430.99176448125013,30.103500000000004,1617951.5879032258,3832581.375,31720703.20379029,3203426.311693548
197,2022,41,77564348.2845,150907.05000000002,10,707825055.2798249,484531120.5735,151200754.1415,38387225.5515,871831.8,410088.0,30943.5,0.987,66324.0375,1045506.0,1.6667649391846968,0.05004255319148935,10.5,0.0,0.0,0.0,3679207.875,0.0,0.0,77883.75,1665360000,528.3352585077,37.6635,1617951.5879032258,3678375.75,40261577.93429029,3203426.311693548
198,2022,42,74886275.98199995,145184.55000000002,10,707825055.2798249,484531120.5735,151200754.1415,38387225.5515,871831.8,410088.0,30943.5,0.987,66324.0375,1028643.0,1.6667649391846968,0.05004255319148935,10.5,0.0,0.0,0.0,1621273.5,0.0,0.0,76217.40000000001,1665964800,168.77281136100004,10.8045,1617951.5879032258,3577722.75,17094181.005096775,3203426.311693548
199,2022,43,72200323.95450002,139868.4,10,707825055.2798249,484531120.5735,151200754.1415,38387225.5515,871831.8,410088.0,30943.5,0.987,66324.0375,1004115.0,1.6667649391846968,0.05004255319148935,10.5,0.0,0.0,0.0,1523946.375,0.0,0.0,78343.65000000001,1666569600,509.2891439685,35.2905,1617951.5879032258,5176274.25,32071377.245419357,3203426.311693548
200,2022,44,68150900.8215,131787.6,10,578371600.9118251,390004126.176,125541861.4485,35284108.48200001,691320.0,339888.15,28521.15,0.987,66324.0375,883008.0,1.6667649391846968,0.05004255319148935,10.5,0.0,0.0,0.0,2790703.125,0.0,0.0,78460.2,1667174400,720.5315780061001,55.3245,1203362.9661290324,3270505.875,44073013.95033871,2213882.2277419358
201,2022,45,70299968.48699997,136273.2,11,578371600.9118251,390004126.176,125541861.4485,35284108.48200001,691320.0,339888.15,28521.15,0.987,66324.0375,1093029.0,1.6616655070581132,0.05640957446808509,11.55,0.0,0.0,0.0,1415247.75,0.0,0.0,80729.25,1667779200,1075.71852958605,76.3665,1134264.8624999998,6575275.875,62580081.73549999,2048958.21375
202,2022,46,74976005.93700002,144489.45,11,578371600.9118251,390004126.176,125541861.4485,35284108.48200001,691320.0,339888.15,28521.15,0.987,66324.0375,1192674.0,1.6616655070581132,0.05640957446808509,11.55,0.0,0.0,0.0,836718.75,0.0,0.0,77639.1,1668384000,863.1724754310001,62.1075,1134264.8624999998,9837993.375,68917756.131875,2048958.21375
203,2022,47,78590458.69500001,151100.25,11,578371600.9118251,390004126.176,125541861.4485,35284108.48200001,691320.0,339888.15,28521.15,0.987,66324.0375,1476279.0,1.6616655070581132,0.05640957446808509,11.55,0.0,0.0,0.0,1534341.375,0.0,0.0,82615.05,1668988800,553.4615666999999,39.721500000000006,1134264.8624999998,11463627.0,52845211.40674999,2048958.21375
204,2022,48,86835501.86850007,166604.55000000002,11,547957934.0408251,367774067.808,118896801.14549999,35193830.133,643701.4500000001,321878.55,28212.45,0.987,66324.0375,1821204.0,1.6616655070581132,0.05640957446808509,11.55,0.0,0.0,0.0,14407627.5,0.0,0.0,85018.5,1669593600,481.51349512140007,38.167500000000004,486113.51249999995,11357311.875,41460366.19682662,878124.94875
205,2022,49,96678449.89950006,184315.95,12,547957934.0408251,367774067.808,118896801.14549999,35193830.133,643701.4500000001,321878.55,28212.45,0.9974999999999999,66324.0375,2201388.0,1.648528045499055,0.06735638297872339,13.65,0.0,0.0,0.0,12185404.875,0.0,0.0,92444.1,1670198400,720.67127961675,53.42400000000001,0.0,7678455.75,34649817.97979032,0.0
206,2022,50,100467831.14550011,191493.75,12,547957934.0408251,367774067.808,118896801.14549999,35193830.133,643701.4500000001,321878.55,28212.45,0.9974999999999999,66324.0375,2472729.0,1.648528045499055,0.06735638297872339,13.65,0.0,0.0,0.0,10423342.125,0.0,0.0,103704.3,1670803200,773.6185079175,59.8815,0.0,7829293.5,34800655.72979033,0.0
207,2022,51,92793108.63899998,176155.35,12,547957934.0408251,367774067.808,118896801.14549999,35193830.133,643701.4500000001,321878.55,28212.45,0.9974999999999999,66324.0375,2256576.0,1.648528045499055,0.06735638297872339,13.65,0.0,0.0,0.0,10312304.625,0.0,0.0,105635.25,1671408000,256.39953204179994,19.845,0.0,1664042.625,22672676.451532256,0.0
208,2022,52,81086239.75200008,152737.2,12,706006964.931975,490178397.828,141261005.95949998,40948181.861999996,856664.55,378660.45,32512.2,0.9974999999999999,66324.0375,1638777.0,1.648528045499055,0.06735638297872339,13.65,0.0,0.0,0.0,243298.125,0.0,0.0,96836.25,1672012800,24.069302103000002,0.7035000000000001,0.0,1469671.875,8281092.7669354845,0.0
209,2023,1,66715043.66099999,125039.25,1,706006964.931975,490178397.828,141261005.95949998,40948181.861999996,856664.55,378660.45,32512.2,0.9974999999999999,64408.584220331904,812490.0,1.6410482937146424,0.06724468085106383,14.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,71812.65000000001,1672617600,464.63322169950004,31.174500000000002,0.0,0.0,27539987.6471443,0.0
210,2023,2,66466902.568500035,124496.40000000001,1,706006964.931975,490178397.828,141261005.95949998,40948181.861999996,856664.55,378660.45,32512.2,0.9974999999999999,64408.584220331904,1181943.0,1.6410482937146424,0.06724468085106383,14.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,71428.35,1673222400,665.4638851875001,46.851,0.0,2504029.5,36094523.43098437,0.0
211,2023,3,64718868.30149998,121296.0,1,706006964.931975,490178397.828,141261005.95949998,40948181.861999996,856664.55,378660.45,32512.2,0.9974999999999999,64408.584220331904,1108359.0,1.6410482937146424,0.06724468085106383,14.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,71376.90000000001,1673827200,702.0923175248851,48.174,0.0,1880140.5,33252479.373971075,0.0
212,2023,4,67860815.13750003,127528.8,1,706006964.931975,490178397.828,141261005.95949998,40948181.861999996,856664.55,378660.45,32512.2,0.9974999999999999,64408.584220331904,1195740.0,1.6410482937146424,0.06724468085106383,14.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,70348.95,1674432000,573.430549188,39.354000000000006,0.0,1513323.0,35227691.593400255,0.0
213,2023,5,71959913.58149995,135586.5,1,497600590.64152503,332343183.879,108851670.44849999,32710470.093000006,562636.2000000001,287267.4,25618.95,0.9974999999999999,64408.584220331904,1327578.0,1.6410482937146424,0.06724468085106383,14.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,75366.90000000001,1675036800,821.52009007635,62.370000000000005,0.0,2309910.75,39803869.84516674,9840.65625
214,2023,6,73662288.21000001,138739.65,2,497600590.64152503,332343183.879,108851670.44849999,32710470.093000006,562636.2000000001,287267.4,25618.95,0.9974999999999999,64408.584220331904,1402695.0,1.6317295480829024,0.07238297872340424,14.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,81406.5,1675641600,858.509607018,61.79249999999999,0.0,3380328.0,53550455.340245545,13776.91875
215,2023,7,74399821.6815,140988.75,2,497600590.64152503,332343183.879,108851670.44849999,32710470.093000006,562636.2000000001,287267.4,25618.95,0.9974999999999999,64408.584220331904,1401162.0,1.6317295480829024,0.07238297872340424,14.700000000000001,0.0,0.0,0.0,19813.5,0.0,0.0,84825.3,1676246400,466.3216720218001,34.1775,0.0,3568068.0,43528597.69427866,13776.91875
216,2023,8,64946214.18599996,123090.45000000001,2,497600590.64152503,332343183.879,108851670.44849999,32710470.093000006,562636.2000000001,287267.4,25618.95,0.9974999999999999,64408.584220331904,1030176.0,1.6317295480829024,0.07238297872340424,14.700000000000001,0.0,0.0,0.0,32382.0,0.0,0.0,87268.65000000001,1676851200,524.6161498672501,36.0885,0.0,3027669.75,51805503.95436015,13776.91875
217,2023,9,67679517.48599991,128922.15000000001,2,473685067.39207506,308492874.648,110028445.99950004,32607314.964,524779.5,290920.35000000003,25460.4,0.9974999999999999,64408.584220331904,1247862.0,1.6317295480829024,0.07238297872340424,14.700000000000001,0.0,0.0,0.0,3356403.75,0.0,0.0,80631.6,1677456000,510.76007526705007,38.976,0.0,2163514.5,44393115.64543276,665967.697983871
218,2023,10,61114529.85749997,116784.15000000001,3,473685067.39207506,308492874.648,110028445.99950004,32607314.964,524779.5,290920.35000000003,25460.4,0.9974999999999999,64408.584220331904,985719.0,1.618618954377916,0.07204787234042552,15.75,0.0,0.0,0.0,4229410.5,0.0,0.0,79993.2,1678060800,779.2832996728499,55.7655,0.0,1956622.5,69156214.84706952,926844.0096774193
219,2023,11,65774401.96949993,126234.15000000001,3,473685067.39207506,308492874.648,110028445.99950004,32607314.964,524779.5,290920.35000000003,25460.4,0.9974999999999999,64408.584220331904,1108359.0,1.618618954377916,0.07204787234042552,15.75,0.0,0.0,0.0,214168.5,0.0,0.0,73027.5,1678665600,341.7987276438,24.15,0.0,915075.0,32055881.28914629,926844.0096774193
220,2023,12,62967041.518499926,120304.8,3,473685067.39207506,308492874.648,110028445.99950004,32607314.964,524779.5,290920.35000000003,25460.4,0.9974999999999999,64408.584220331904,1014846.0,1.618618954377916,0.07204787234042552,15.75,0.0,0.0,0.0,117274.5,0.0,0.0,76900.95,1679270400,207.84911808570004,14.049000000000001,0.0,805486.5,28330634.920188,926844.0096774193
221,2023,13,59069265.076499954,112856.1,3,461549899.129725,294192177.58349997,113425217.787,31953937.134,502469.10000000003,301224.0,25009.95,0.9974999999999999,64408.584220331904,899871.0,1.618618954377916,0.07204787234042552,15.75,0.0,0.0,0.0,3150.0,0.0,0.0,75363.75,1679875200,1.19818508355,0.0105,0.0,1131952.5,2090325.9021123296,662031.435483871
222,2023,14,60087985.17749999,114730.35,4,461549899.129725,294192177.58349997,113425217.787,31953937.134,502469.10000000003,301224.0,25009.95,0.9974999999999999,64408.584220331904,876876.0,1.6078510482895458,0.07282978723404253,15.75,0.0,0.0,0.0,151200.0,0.0,0.0,73040.1,1680480000,122.10929472,9.198,0.0,44698.5,7126077.546,0.0
223,2023,15,60166465.401,115181.85,4,461549899.129725,294192177.58349997,113425217.787,31953937.134,502469.10000000003,301224.0,25009.95,0.9974999999999999,64408.584220331904,846216.0,1.6078510482895458,0.07282978723404253,15.75,0.0,0.0,0.0,201600.0,0.0,0.0,78950.55,1681084800,124.020671775,8.473500000000001,0.0,67095.0,7148474.046,0.0
224,2023,16,61159907.43450002,117706.05,4,461549899.129725,294192177.58349997,113425217.787,31953937.134,502469.10000000003,301224.0,25009.95,0.9974999999999999,64408.584220331904,872277.0,1.6078510482895458,0.07282978723404253,15.75,0.0,0.0,0.0,120204.0,0.0,0.0,66072.3,1681689600,0.0,0.0,0.0,92326.5,402943.275,0.0
225,2023,17,59813586.34650001,115224.90000000001,4,430566352.22475004,269663533.55550003,110624436.72000004,29775222.3195,460764.15,292950.0,22934.100000000002,0.9974999999999999,64408.584220331904,803292.0,1.6078510482895458,0.07282978723404253,15.75,0.0,0.0,0.0,49990.5,0.0,0.0,67410.0,1682294400,16.50158265,0.5984999999999999,0.0,76356.0,470663.928,0.0
226,2023,18,56697885.646499984,109290.3,5,430566352.22475004,269663533.55550003,110624436.72000004,29775222.3195,460764.15,292950.0,22934.100000000002,0.9974999999999999,64408.584220331904,699048.0,1.6078510482895458,0.07093085106382975,15.75,0.0,0.0,0.0,8253.0,0.0,0.0,64799.700000000004,1682899200,0.0,0.0,0.0,0.0,64424.22,0.0
